"index","year","word","page","frequency","articleCount","stfreq"
"1956:9",1956,"Singapore",9,1055,2476,42.6090468497577
"1956:9",1956,"yesterday",9,644,2476,26.0096930533118
"1956:9",1956,"today",9,383,2476,15.4684975767367
"1956:9",1956,"LUMPUR",9,379,2476,15.3069466882068
"1956:9",1956,"KUALA",9,343,2476,13.8529886914378
"1956:9",1956,"said",9,261,2476,10.5411954765751
"1956:9",1956,"Road",9,237,2476,9.5718901453958
"1956:9",1956,"last",9,200,2476,8.07754442649435
"1956:9",1956,"Government",9,182,2476,7.35056542810985
"1956:9",1956,"Chinese",9,173,2476,6.98707592891761
"1956:10",1956,"Singapore",10,663,2295,28.8888888888889
"1956:10",1956,"yesterday",10,542,2295,23.6165577342048
"1956:10",1956,"sellers",10,473,2295,20.6100217864924
"1956:10",1956,"buyers",10,430,2295,18.7363834422658
"1956:10",1956,"PRICES",10,332,2295,14.4662309368192
"1956:10",1956,"prices",10,323,2295,14.0740740740741
"1956:10",1956,"cents",10,312,2295,13.5947712418301
"1956:10",1956,"rubber",10,310,2295,13.5076252723312
"1956:10",1956,"quiet",10,284,2295,12.3747276688453
"1956:10",1956,"RUBBER",10,284,2295,12.3747276688453
"1956:10",1956,"Market",10,258,2295,11.2418300653595
"1957:1",1957,"today",1,2175,5586,38.9366272824919
"1957:1",1957,"Singapore",1,1103,5586,19.7457930540637
"1957:1",1957,"said",1,1092,5586,19.5488721804511
"1957:1",1957,"yesterday",1,1068,5586,19.1192266380236
"1957:1",1957,"last",1,800,5586,14.3215180809166
"1957:1",1957,"Minister",1,683,5586,12.2269960615825
"1957:1",1957,"Reuter",1,671,5586,12.0121732903688
"1957:1",1957,"LONDON",1,601,5586,10.7590404582886
"1957:1",1957,"night",1,531,5586,9.50590762620838
"1957:1",1957,"Government",1,432,5586,7.73361976369495
"1957:1",1957,"British",1,432,5586,7.73361976369495
"1957:2",1957,"today",2,794,3204,24.7815230961298
"1957:2",1957,"said",2,724,3204,22.5967540574282
"1957:2",1957,"yesterday",2,716,3204,22.3470661672909
"1957:2",1957,"last",2,420,3204,13.1086142322097
"1957:2",1957,"LONDON",2,413,3204,12.8901373283396
"1957:2",1957,"Singapore",2,358,3204,11.1735330836454
"1957:2",1957,"British",2,303,3204,9.45692883895131
"1957:2",1957,"Reuter",2,302,3204,9.42571785268414
"1957:2",1957,"night",2,296,3204,9.23845193508115
"1957:2",1957,"NEW",2,263,3204,8.20848938826467
"1957:3",1957,"today",3,1250,4253,29.3910181048672
"1957:3",1957,"LONDON",3,1226,4253,28.8267105572537
"1957:3",1957,"said",3,1056,4253,24.8295320949918
"1957:3",1957,"yesterday",3,833,4253,19.5861744650835
"1957:3",1957,"last",3,590,4253,13.8725605454973
"1957:3",1957,"Reuter",3,455,4253,10.6983305901716
"1957:3",1957,"British",3,413,4253,9.71079238184811
"1957:3",1957,"night",3,390,4253,9.16999764871855
"1957:3",1957,"Minister",3,381,4253,8.95838231836351
"1957:3",1957,"NEW",3,342,4253,8.04138255349165
"1957:4",1957,"Singapore",4,2204,4303,51.220079014641
"1957:4",1957,"yesterday",4,1316,4303,30.5833139669998
"1957:4",1957,"today",4,628,4303,14.5944689751336
"1957:4",1957,"said",4,580,4303,13.4789681617476
"1957:4",1957,"Road",4,434,4303,10.0859865210318
"1957:4",1957,"last",4,418,4303,9.71415291656984
"1957:4",1957,"KUALA",4,376,4303,8.73808970485708
"1957:4",1957,"LUMPUR",4,362,4303,8.41273530095282
"1957:4",1957,"told",4,355,4303,8.2500580990007
"1957:4",1957,"Government",4,340,4303,7.90146409481757
"1957:5",1957,"Singapore",5,2335,4444,52.5427542754275
"1957:5",1957,"yesterday",5,1401,4444,31.5256525652565
"1957:5",1957,"today",5,597,4444,13.4338433843384
"1957:5",1957,"said",5,595,4444,13.3888388838884
"1957:5",1957,"Road",5,432,4444,9.72097209720972
"1957:5",1957,"Government",5,419,4444,9.42844284428443
"1957:5",1957,"LUMPUR",5,395,4444,8.88838883888389
"1957:5",1957,"last",5,394,4444,8.86588658865887
"1957:5",1957,"KUALA",5,389,4444,8.75337533753375
"1957:5",1957,"told",5,327,4444,7.35823582358236
"1957:6",1957,"Singapore",6,1078,3339,32.2851153039832
"1957:6",1957,"minimum",6,342,3339,10.2425876010782
"1957:6",1957,"Government",6,333,3339,9.97304582210243
"1957:6",1957,"yesterday",6,325,3339,9.73345312967954
"1957:6",1957,"Road",6,278,3339,8.32584606169512
"1957:6",1957,"new",6,259,3339,7.75681341719078
"1957:6",1957,"one",6,257,3339,7.69691524408506
"1957:6",1957,"Malaya",6,220,3339,6.58879904162923
"1957:6",1957,"said",6,212,3339,6.34920634920635
"1957:6",1957,"can",6,202,3339,6.04971548367775
"1957:7",1957,"Singapore",7,2480,5087,48.7517200707686
"1957:7",1957,"yesterday",7,1477,5087,29.0347945744053
"1957:7",1957,"today",7,833,5087,16.3750737173187
"1957:7",1957,"LUMPUR",7,721,5087,14.1733831334775
"1957:7",1957,"KUALA",7,659,5087,12.9545901317083
"1957:7",1957,"said",7,601,5087,11.8144289365048
"1957:7",1957,"last",7,524,5087,10.300766660114
"1957:7",1957,"Road",7,460,5087,9.04265775506192
"1957:7",1957,"bin",7,435,5087,8.55120896402595
"1957:7",1957,"Government",7,419,5087,8.23668173776293
"1957:8",1957,"Singapore",8,954,2843,33.5561027084066
"1957:8",1957,"yesterday",8,463,2843,16.2856137882518
"1957:8",1957,"today",8,336,2843,11.818501582835
"1957:8",1957,"said",8,279,2843,9.81357720717552
"1957:8",1957,"last",8,244,2843,8.58248329229687
"1957:8",1957,"Government",8,234,2843,8.23074217376011
"1957:8",1957,"one",8,210,2843,7.3865634892719
"1957:8",1957,"Malaya",8,196,2843,6.89412592332044
"1957:8",1957,"new",8,191,2843,6.71825536405206
"1957:8",1957,"Road",8,187,2843,6.57755891663736
"1957:9",1957,"Singapore",9,955,2405,39.7089397089397
"1957:9",1957,"yesterday",9,560,2405,23.2848232848233
"1957:9",1957,"today",9,340,2405,14.1372141372141
"1957:9",1957,"LUMPUR",9,329,2405,13.6798336798337
"1957:9",1957,"KUALA",9,278,2405,11.5592515592516
"1957:9",1957,"said",9,273,2405,11.3513513513514
"1957:9",1957,"last",9,219,2405,9.10602910602911
"1957:9",1957,"Road",9,190,2405,7.9002079002079
"1957:9",1957,"two",9,169,2405,7.02702702702703
"1957:9",1957,"Malaya",9,161,2405,6.69438669438669
"1957:10",1957,"Singapore",10,972,2387,40.7205697528278
"1957:10",1957,"yesterday",10,768,2387,32.1742773355677
"1957:10",1957,"sellers",10,523,2387,21.9103477167993
"1957:10",1957,"buyers",10,427,2387,17.8885630498534
"1957:10",1957,"cents",10,405,2387,16.9669040636783
"1957:10",1957,"PRICES",10,401,2387,16.7993297025555
"1957:10",1957,"quiet",10,392,2387,16.4222873900293
"1957:10",1957,"Market",10,361,2387,15.123586091328
"1957:10",1957,"prices",10,350,2387,14.6627565982405
"1957:10",1957,"reported",10,345,2387,14.453288646837
"1958:1",1958,"today",1,2097,5151,40.7105416423995
"1958:1",1958,"said",1,1072,5151,20.8114929139973
"1958:1",1958,"yesterday",1,993,5151,19.2778101339546
"1958:1",1958,"Singapore",1,916,5151,17.7829547660648
"1958:1",1958,"last",1,720,5151,13.9778683750728
"1958:1",1958,"Minister",1,609,5151,11.8229470005824
"1958:1",1958,"Reuter",1,604,5151,11.7258784702
"1958:1",1958,"night",1,538,5151,10.4445738691516
"1958:1",1958,"Government",1,530,5151,10.2892642205397
"1958:1",1958,"LUMPUR",1,523,5151,10.1533682780043
"1958:2",1958,"today",2,788,3068,25.6844850065189
"1958:2",1958,"yesterday",2,643,3068,20.9582790091265
"1958:2",1958,"said",2,614,3068,20.013037809648
"1958:2",1958,"last",2,434,3068,14.1460234680574
"1958:2",1958,"Singapore",2,408,3068,13.2985658409387
"1958:2",1958,"LONDON",2,310,3068,10.1043024771838
"1958:2",1958,"night",2,297,3068,9.68057366362451
"1958:2",1958,"Minister",2,281,3068,9.15906127770534
"1958:2",1958,"Government",2,228,3068,7.43155149934811
"1958:2",1958,"two",2,220,3068,7.17079530638853
"1958:3",1958,"yesterday",3,1194,4073,29.3150012275964
"1958:3",1958,"today",3,1030,4073,25.288485146084
"1958:3",1958,"LONDON",3,994,4073,24.4046157623373
"1958:3",1958,"said",3,962,4073,23.6189540878959
"1958:3",1958,"last",3,817,4073,20.0589246255831
"1958:3",1958,"night",3,568,4073,13.9454947213356
"1958:3",1958,"Reuter",3,516,4073,12.6687945003683
"1958:3",1958,"British",3,480,4073,11.7849251166217
"1958:3",1958,"United",3,412,4073,10.1153940584336
"1958:3",1958,"Minister",3,393,4073,9.64890743923398
"1958:4",1958,"today",4,973,3613,26.9305286465541
"1958:4",1958,"Singapore",4,795,3613,22.0038748962081
"1958:4",1958,"LUMPUR",4,586,3613,16.2192084140603
"1958:4",1958,"KUALA",4,575,3613,15.914752283421
"1958:4",1958,"yesterday",4,573,3613,15.8593966233047
"1958:4",1958,"said",4,437,3613,12.0952117353999
"1958:4",1958,"bin",4,400,3613,11.0711320232494
"1958:4",1958,"SINGAPORE",4,390,3613,10.7943537226681
"1958:4",1958,"last",4,354,3613,9.7979518405757
"1958:4",1958,"Government",4,312,3613,8.63548297813452
"1958:5",1958,"today",5,1043,3652,28.5596933187295
"1958:5",1958,"Singapore",5,870,3652,23.8225629791895
"1958:5",1958,"LUMPUR",5,622,3652,17.0317634173056
"1958:5",1958,"KUALA",5,574,3652,15.7174151150055
"1958:5",1958,"yesterday",5,561,3652,15.3614457831325
"1958:5",1958,"SINGAPORE",5,480,3652,13.1434830230011
"1958:5",1958,"said",5,444,3652,12.157721796276
"1958:5",1958,"bin",5,415,3652,11.3636363636364
"1958:5",1958,"last",5,357,3652,9.77546549835706
"1958:5",1958,"Government",5,350,3652,9.58378970427163
"1958:6",1958,"Singapore",6,725,3515,20.6258890469417
"1958:6",1958,"today",6,422,3515,12.0056899004267
"1958:6",1958,"Government",6,297,3515,8.44950213371266
"1958:6",1958,"one",6,280,3515,7.96586059743954
"1958:6",1958,"new",6,255,3515,7.25462304409673
"1958:6",1958,"LUMPUR",6,246,3515,6.99857752489331
"1958:6",1958,"KUALA",6,242,3515,6.88477951635846
"1958:6",1958,"Federation",6,239,3515,6.79943100995733
"1958:6",1958,"yesterday",6,238,3515,6.77098150782361
"1958:6",1958,"Council",6,234,3515,6.65718349928876
"1958:7",1958,"today",7,1320,4656,28.3505154639175
"1958:7",1958,"Singapore",7,1194,4656,25.6443298969072
"1958:7",1958,"LUMPUR",7,1093,4656,23.4750859106529
"1958:7",1958,"KUALA",7,1060,4656,22.766323024055
"1958:7",1958,"yesterday",7,827,4656,17.7620274914089
"1958:7",1958,"bin",7,556,4656,11.9415807560137
"1958:7",1958,"said",7,551,4656,11.8341924398625
"1958:7",1958,"SINGAPORE",7,433,4656,9.29982817869416
"1958:7",1958,"last",7,429,4656,9.2139175257732
"1958:7",1958,"Federation",7,428,4656,9.19243986254296
"1958:8",1958,"Singapore",8,648,2708,23.9290989660266
"1958:8",1958,"today",8,386,2708,14.2540620384047
"1958:8",1958,"yesterday",8,281,2708,10.3766617429838
"1958:8",1958,"last",8,280,2708,10.3397341211226
"1958:8",1958,"Government",8,219,2708,8.08714918759232
"1958:8",1958,"said",8,208,2708,7.68094534711965
"1958:8",1958,"Minimum",8,198,2708,7.31166912850812
"1958:8",1958,"Malayan",8,188,2708,6.9423929098966
"1958:8",1958,"one",8,184,2708,6.794682422452
"1958:8",1958,"LUMPUR",8,179,2708,6.61004431314623
"1958:9",1958,"Singapore",9,555,2119,26.1915998112317
"1958:9",1958,"today",9,536,2119,25.2949504483247
"1958:9",1958,"LUMPUR",9,466,2119,21.9915054270882
"1958:9",1958,"KUALA",9,436,2119,20.5757432751298
"1958:9",1958,"yesterday",9,334,2119,15.762151958471
"1958:9",1958,"SINGAPORE",9,243,2119,11.4676734308636
"1958:9",1958,"said",9,216,2119,10.193487494101
"1958:9",1958,"last",9,197,2119,9.29683813119396
"1958:9",1958,"two",9,186,2119,8.77772534214252
"1958:9",1958,"bin",9,174,2119,8.21142048135913
"1958:10",1958,"yesterday",10,785,2449,32.0538995508371
"1958:10",1958,"Singapore",10,759,2449,30.9922417313189
"1958:10",1958,"sellers",10,459,2449,18.7423438138016
"1958:10",1958,"Malayan",10,429,2449,17.5173540220498
"1958:10",1958,"cents",10,407,2449,16.6190281747652
"1958:10",1958,"PRICES",10,367,2449,14.9857084524296
"1958:10",1958,"reported",10,332,2449,13.5565536953859
"1958:10",1958,"buyers",10,331,2449,13.5157207023275
"1958:10",1958,"Market",10,318,2449,12.9848917925684
"1958:10",1958,"RUBBER",10,310,2449,12.6582278481013
"1959:1",1959,"today",1,1809,3943,45.8787725082425
"1959:1",1959,"SINGAPORE",1,911,3943,23.1042353537915
"1959:1",1959,"said",1,816,3943,20.6949023586102
"1959:1",1959,"Singapore",1,639,3943,16.2059345675881
"1959:1",1959,"Minister",1,605,3943,15.3436469693127
"1959:1",1959,"Government",1,422,3943,10.702510778595
"1959:1",1959,"LUMPUR",1,405,3943,10.2713669794573
"1959:1",1959,"last",1,400,3943,10.1445599797109
"1959:1",1959,"Reuter",1,368,3943,9.33299518133401
"1959:1",1959,"KUALA",1,364,3943,9.2315495815369
"1959:2",1959,"today",2,988,2859,34.5575376005596
"1959:2",1959,"SINGAPORE",2,854,2859,29.8705841203218
"1959:2",1959,"Singapore",2,638,2859,22.3154949282966
"1959:2",1959,"said",2,495,2859,17.3137460650577
"1959:2",1959,"LUMPUR",2,378,2859,13.2214060860441
"1959:2",1959,"KUALA",2,354,2859,12.3819517313746
"1959:2",1959,"last",2,282,2859,9.86358866736621
"1959:2",1959,"Government",2,267,2859,9.3389296956978
"1959:2",1959,"yesterday",2,262,2859,9.16404337180832
"1959:2",1959,"new",2,255,2859,8.91920251836306
"1959:3",1959,"today",3,1247,3846,32.4232969318773
"1959:3",1959,"said",3,1130,3846,29.3811752470099
"1959:3",1959,"yesterday",3,920,3846,23.9209568382735
"1959:3",1959,"LONDON",3,789,3846,20.5148205928237
"1959:3",1959,"last",3,623,3846,16.1986479459178
"1959:3",1959,"Reuter",3,448,3846,11.6484659386375
"1959:3",1959,"night",3,434,3846,11.2844513780551
"1959:3",1959,"Minister",3,413,3846,10.7384295371815
"1959:3",1959,"British",3,364,3846,9.46437857514301
"1959:3",1959,"Soviet",3,296,3846,7.69630785231409
"1959:3",1959,"United",3,296,3846,7.69630785231409
"1959:4",1959,"SINGAPORE",4,1894,2957,64.051403449442
"1959:4",1959,"today",4,1135,2957,38.3834967872844
"1959:4",1959,"Singapore",4,1032,2957,34.9002367264119
"1959:4",1959,"Road",4,379,2957,12.8170443016571
"1959:4",1959,"said",4,378,2957,12.7832262428137
"1959:4",1959,"Minister",4,320,2957,10.8217788298952
"1959:4",1959,"Government",4,276,2957,9.33378424078458
"1959:4",1959,"told",4,236,2957,7.98106188704768
"1959:4",1959,"last",4,211,2957,7.13561041596212
"1959:4",1959,"tomorrow",4,206,2957,6.96652012174501
"1959:5",1959,"SINGAPORE",5,1222,2903,42.0943851188426
"1959:5",1959,"today",5,1070,2903,36.8584223217361
"1959:5",1959,"Singapore",5,767,2903,26.4209438511884
"1959:5",1959,"said",5,403,2903,13.8821908370651
"1959:5",1959,"LUMPUR",5,345,2903,11.884257664485
"1959:5",1959,"KUALA",5,332,2903,11.4364450568378
"1959:5",1959,"bin",5,296,2903,10.1963486048915
"1959:5",1959,"last",5,286,2903,9.85187736823975
"1959:5",1959,"Government",5,262,2903,9.02514640027558
"1959:5",1959,"Minister",5,248,2903,8.54288666896314
